Organization Name,Networks Shared With Me,Networks I'm Sharing
Hall County GA SO,"Hall County GA SO Demo Condors,Hall County GA SO - Wing LVI,Hall County GA SO,Hall County GA SO (Flex),Hall CO GA SO - Wing LVI","Kennesaw State University,Kennesaw State University Raven"
Beech Grove IN PD,Beech Grove IN PD,Kennesaw State University
Ankeny IA PD,Ankeny IA PD,Kennesaw State University
Matthews NC PD,Matthews NC PD,Kennesaw State University
CVG Airport KY PD,CVG Airport KY PD,Kennesaw State University
Kernersville NC PD,Kernersville NC PD,Kennesaw State University
Pottawatomie County KS SO,Pottawatomie County KS SO,Kennesaw State University
Town of Campbell WI PD,Town of Campbell WI PD,
Homer Village NY PD,"Homer Village NY PD (Flex),Homer Village NY PD",Kennesaw State University
Martin County FL SO,Martin County FL SO,
Johnsburg IL PD,Johnsburg IL PD,
Warner Robins GA PD,"Warner Robins PD (GA) - Flex,Warner Robins GA PD,Warner Robins GA PD - Wing (Redspeed)","Kennesaw State University,Kennesaw State University Raven"
New Castle IN PD,New Castle IN PD,
Morgan County IN SO,Morgan County IN SO,
Portage WI PD,Portage WI PD,
Dyersburg TN PD,Dyersburg TN PD,Kennesaw State University
Pell City AL PD,Pell City AL PD,Kennesaw State University
Liberty County GA SO,Liberty County GA SO ,Kennesaw State University
Griffin GA PD,"Griffin GA PD - Falcon,Griffin GA PD - Flex","Kennesaw State University,Kennesaw State University Raven"
Village of Marlborough MO PD,Marlborough MO PD,
Wheeler County NE SO ,Wheeler County NE SO,Kennesaw State University
Columbia County NY SO,Columbia County NY SO,
Cambridge City IN PD,Cambridge City IN PD,Kennesaw State University
Marion Health PD (IN),Marion Health PD (IN),Kennesaw State University
Pratt County KS SO,Pratt County KS SO,Kennesaw State University
Aransas Pass TX PD,Aransas Pass TX PD,
Cumberland WI PD,Cumberland WI PD,
SUNY-Onondaga Community College Campus NY PD,SUNY-Onondaga Community College Campus NY PD,
Norwood OH PD,Norwood OH PD,Kennesaw State University
Alpharetta GA PD,"Alpharetta GA PD - RedSpeed,Alpharetta GA PD","Kennesaw State University,Kennesaw State University Raven"
Gulf Breeze FL PD,Gulf Breeze FL PD,Kennesaw State University
Albion MI DPS,Albion MI DPS,Kennesaw State University
Irondale AL PD,Irondale AL PD,Kennesaw State University
Oconee County GA SO,Oconee County GA SO,"Kennesaw State University,Kennesaw State University Raven"
University of Tennessee TN PD,University of TN Knoxville,"Kennesaw State University,Kennesaw State University Raven"
Locust Grove GA PD,"Locust Grove GA PD,Locust Grove GA PD - Wing","Kennesaw State University,Kennesaw State University Raven"
Dallas GA PD,"Dallas GA PD (Condor),Dallas GA PD","Kennesaw State University,Kennesaw State University Raven"
Opelika AL PD,Opelika AL PD,
Orting WA PD,Orting WA PD,Kennesaw State University
Douglas County GA SO,Douglas County GA SO,"Kennesaw State University,Kennesaw State University Raven"
South Central MO Drug Task Force,South Central MO Drug Task Force,Kennesaw State University
West Seneca NY PD,"West Seneca NY PD,West Seneca NY PD (Flex)",Kennesaw State University
Page AZ PD,Page AZ PD,
Lenoir City TN PD,Lenoir City TN PD,Kennesaw State University
Vienna IL PD,Vienna IL PD,Kennesaw State University
Washington County IN SO,Washington County IN SO,
Loudon County TN SO,Loudon County TN SO,Kennesaw State University
Braintree MA PD,Braintree MA PD,Kennesaw State University
Paducah KY PD,Paducah PD KY,Kennesaw State University
Ferguson MO PD,Ferguson MO PD,Kennesaw State University
Sumpter Twp MI PD,Sumpter Twp MI PD,
OH - Butler County SO,Butler County OH SO,"Kennesaw State University,Kennesaw State University Raven"
Aubrey TX PD,"Providence Village (TX),Aubrey TX PD,Aubrey TX PD (Falcon Flex) ",
Hartselle AL PD,Hartselle AL PD,Kennesaw State University
West Greenwich RI PD,West Greenwich RI PD,
Amberley Village OH PD,Amberley Village OH PD - LPR,"Kennesaw State University,Kennesaw State University Raven"
Dallas County AR SO  ,Dallas County AR SO ,
Ogle County IL SO,"Ogle County IL SO (Flex),Ogle County IL SO",Kennesaw State University
Robstown TX PD,Robstown TX PD,
Cottage Grove WI PD,Cottage Grove WI PD,
Bessemer City NC PD,Bessemer City NC PD,
Springfield OH PD,Springfield OH PD,Kennesaw State University
Moultrie GA PD,"Moultrie GA PD - Raven,Moultrie GA PD ,Moultrie GA PD (Condors)",Kennesaw State University
Plainfield IL PD,Plainfield IL PD,
Willoughby OH PD,Willoughby OH PD,
Knox County TN SO,Knox County TN SO,Kennesaw State University
Goshen IN PD,Goshen IN PD,
Caldwell County NC SO,Caldwell County SO (NC),Kennesaw State University
Grant County WI SO,Grant County WI SO ,
IA - Storm Lake PD,Storm Lake PD (IA),Kennesaw State University
St. Edward's University (TX),St. Edward's University (TX),"Kennesaw State University,Kennesaw State University Raven"
Castle Hills TX PD,Castle Hills TX PD,
El Paso IL PD,El Paso IL PD ,
Venice FL PD,Venice FL PD ,
Gallatin TN PD,Gallatin TN PD,Kennesaw State University
Fort Pierce FL PD,Fort Pierce FL PD,Kennesaw State University
AR - Alma PD,Alma PD (AR),Kennesaw State University
Grovetown GA PD,Grovetown Dept of Public Safety GA,"Kennesaw State University,Kennesaw State University Raven"
Georgetown County SC SO,Georgetown County SC SO,Kennesaw State University
Conover NC PD,Conover NC PD,
Guntersville AL PD,Guntersville AL PD,Kennesaw State University
Berlin CT PD,Berlin CT PD,
Walker County GA SO,"Walker County GA SO,Fort Worth HOA Demo","Kennesaw State University,Kennesaw State University Raven"
Saratoga Springs NY PD,Saratoga Springs NY PD,
West Lafayette IN PD,West Lafayette IN PD,Kennesaw State University
Mount Pleasant SC PD,"Mount Pleasant SC PD,Mount Pleasant SC PD (Flex)",Kennesaw State University
Washington County SO - GA ,Washington County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Smyrna GA PD,"Smyrna GA PD (Flex),Smyrna GA PD","Kennesaw State University,Kennesaw State University Raven"
Iroquois IL SO ,Iroquois IL SO,
Indian River Shores FL PD,Indian River Shores FL PD,Kennesaw State University
Franklin OH PD,Franklin OH PD,
Bryan County GA SO,Bryan County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Laporte County IN SO ,Indiana HIDTA (LaPorte County SO),
Miramar FL PD,Miramar FL PD,
Raleigh NC PD,Raleigh NC PD,Kennesaw State University
Murray County GA SO,Murray County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Dearborn County IN SO,Dearborn County IN SO,Kennesaw State University
Midland County TX SO ,Midland County DA (TX) ,
Georgia Dept. of Corrections Intelligence Unit (GA),GA - Georgia Department of Corrections - Alscan,"Kennesaw State University,Kennesaw State University Raven"
Parma OH PD,Parma OH PD,
Quincy MA PD ,Quincy MA PD,
Richmond County NC SO,Richmond County NC SO,
Butner NC PD,Butner NC PD,Kennesaw State University
Mount Vernon IN PD,Mount Vernon IN PD,Kennesaw State University
Rutledge TN PD,Rutledge TN PD,
Southern Pines NC PD,Southern Pines NC PD,Kennesaw State University
Wood Dale IL PD,Wood Dale IL PD,
Berrien County MI SO,Berrien County MI SO,
Orangeburg Department of Public Safety SC,Orangeburg Department of Public Safety SC,Kennesaw State University
Blue Springs MO PD,"Blue Springs MO PD - Flex,Blue Springs MO PD - LPR",
AL - Gadsden PD,Gadsden PD (AL),Kennesaw State University
Highland IN PD,Highland IN PD,
East Ellijay GA PD ,East Ellijay GA PD ,"Kennesaw State University,Kennesaw State University Raven"
Omega GA PD ,Omega GA PD ,Kennesaw State University
Scott City MO PD,Scott City MO PD,Kennesaw State University
Morehouse College GA PD,Morehouse College GA PD,"Kennesaw State University,Kennesaw State University Raven"
Red River TX SO ,Red River TX SO ,
Allentown PA PD,Allentown PA PD,
Blakely GA PD,"Blakely GA PD (Flex),Blakely GA PD",Kennesaw State University
Elm Grove WI PD,Elm Grove WI PD,
Ashland KY PD,Ashland KY PD,
Stamping Ground KY PD,Stamping Ground KY PD,Kennesaw State University
Neptune Beach FL PD,Neptune Beach FL PD,Kennesaw State University
Beacon Falls CT PD,Beacon Falls CT PD,
Lafayette County MS SO,"Lafayette County MS SO (Flex),Lafayette County MS SO",Kennesaw State University
Maggie Valley NC PD,Maggie Valley NC PD,Kennesaw State University
Hays County TX SO,Hays County TX SO,
Seymour IN PD ,Seymour IN PD,Kennesaw State University
Hamblen County TN SO,Hamblen County TN SO,Kennesaw State University
Prescott AZ PD,Prescott AZ PD,Kennesaw State University
East Providence RI PD,East Providence RI PD,
Elgin SC PD,Elgin SC PD,
Maplewood MO PD,Maplewood MO PD,Kennesaw State University
Menasha WI PD,Menasha WI PD,
West Bloomfield Twp MI PD,West Bloomfield Twp MI PD,
Rossford OH PD,Rossford OH PD,
Ferdinand IN PD,Ferdinand IN PD,
Lawrence District Attorney PA,Lawrence District Attorney PA (Flex),
Helen GA PD,Helen GA PD ,Kennesaw State University
Warren MI PD,Warren MI PD,Kennesaw State University
Winder GA PD,"Winder GA PD (FLEX) ,Winder GA PD","Kennesaw State University,Kennesaw State University Raven"
Bowdon GA PD,"Bowdon GA PD (CONDOR),Bowdon GA PD",
Bay St. Louis MS PD,Bay St. Louis PD (MS),Kennesaw State University
Metro Police Authority of Genesee County MI,Metro Police Authority of Genesee County,Kennesaw State University
Curry Co NM SO,Curry Co NM SO,
Paulding County GA SO,Paulding County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Miamisburg OH PD ,Miamisburg OH PD,
Wayne IL PD,Wayne IL PD ,
Castroville TX PD ,Castroville TX PD ,
Mayfield KY PD,Mayfield KY PD,Kennesaw State University
Searcy AR PD ,Searcy AR PD ,Kennesaw State University
Carolina Beach NC PD ,Carolina Beach NC PD,Kennesaw State University
Lee County AL SO,Lee County AL SO,Kennesaw State University
AR - Harrisburg PD,Harrisburg PD (AR),Kennesaw State University
Chambers County AL SO,Chambers County AL SO,Kennesaw State University
Shelby Township MI PD,Shelby Township MI PD,
Delphi IN PD,Delphi IN PD,Kennesaw State University
Escambia County FL SO,Escambia County FL SO ,Kennesaw State University
Buckeye AZ PD,Buckeye AZ PD (Flex),
Hart County GA SO,Hart County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Broadview Heights OH PD,Broadview Heights OH PD,
West Fargo ND PD,West Fargo ND PD ,
Livingston County IL SO,Livingston County IL SO,
Sarpy County NE SO,Sarpy County NE SO,Kennesaw State University
Menomonee Falls WI PD,Menomonee Falls WI PD,Kennesaw State University
Russellville AL PD,Russellville AL PD,Kennesaw State University
Kingston Springs TN PD,Kingston Springs TN PD,Kennesaw State University
Gulf County FL SO,Gulf County FL SO,Kennesaw State University
Joliet Junior College IL PD ,Joliet Junior College IL PD ,
Franklin Springs GA PD ,Franklin Springs GA PD ,"Kennesaw State University,Kennesaw State University Raven"
Ector County TX SO,Ector County TX SO,
Geddes Town NY PD,Geddes Town NY PD,
Marion AR PD,Marion AR PD,
Dunwoody GA PD,"Dunwoody GA Parks,Dunwoody GA PD,Dunwoody GA PD - Car Crash Pilot,Dunwoody GA PD Flex","Kennesaw State University,Kennesaw State University Raven"
Manor TX PD,Manor TX PD,
Scottsboro AL PD,Scottsboro AL PD,Kennesaw State University
Milan TN PD,Milan TN PD,Kennesaw State University
Hobart IN PD ,Hobart IN PD ,
Kaukauna WI PD,Kaukauna WI PD,
Bowling Green Warren County Drug Task Force KY,Bowling Green Warren County Drug Task Force KY,Kennesaw State University
Lorain County OH SO,Lorain County OH SO,
Onalaska TX PD ,Onalaska TX PD ,
Dayton TN PD,"Dayton TN PD (Condor),Dayton TN PD",Kennesaw State University
Brighton CO PD,"Brighton CO PD Falcon Flex,Brighton CO PD",Kennesaw State University
Moffat County SO CO,Moffat County SO CO,
Vestal Town NY PD,Vestal Town NY PD,
Sour Lake TX PD,Sour Lake TX PD,
Wyandot County OH SO,Wyandot County OH SO,Kennesaw State University
Rockford IL PD,Rockford IL PD,
Paradise Valley AZ PD,Paradise Valley AZ PD,Kennesaw State University
Garden City MI PD,Garden City MI PD ,
Cheney WA PD,Cheney WA PD,
Texarkana AR PD,Texarkana AR PD,
Town of Hochatown OK ,Town of Hochatown OK ,
Shelby County KY SO,Shelby County KY SO,Kennesaw State University
Berea OH PD,Berea OH PD,
Toledo OH PD,"Toledo OH PD,Toledo OH PD (Flex)",
Nelson County KY SO,Nelson County KY SO,Kennesaw State University
Lima OH PD,Lima OH PD,
Mount Holly NC PD,Mt Holly NC PD,Kennesaw State University
West Milton OH PD,West Milton OH PD,
Duquesne MO PD,Duquesne MO PD,Kennesaw State University
Crawford Town NY PD,Crawford Town NY PD,Kennesaw State University
St. John MO PD,St. John MO PD,
Yakima County WA SO,"Yakima County WA SO,Yakima County WA SO (Flex)",
Stephenson County IL SO,Stephenson Co. IL SO,
Northville Twp MI PD,Northville Twp MI PD,
Jacksonville IL PD,Jacksonville IL PD,
Waterford Township MI PD,Waterford Township MI PD,
Hickory NC PD,Hickory PD (NC),
Fishkill Town NY PD,Fishkill Town NY PD,Kennesaw State University
Wilkes County NC SO,"Wilkes County NC SO Flex,Wilkes County NC SO",Kennesaw State University
Galveston TX PD,Galveston TX PD (LPR),
Kansas Highway Patrol,Kansas Highway Patrol ,
Rocky River OH PD,Rocky River OH PD,
Hinckley IL PD,Hinckley IL PD,Kennesaw State University
Catawba Nation Tribal SC PD ,Catawba Nation Tribal SC PD ,
Emory University Campus PD GA,"Emory University Campus PD GA (Condor),Emory University Campus PD GA","Kennesaw State University,Kennesaw State University Raven"
Ohio Department of Rehabilitation and Correction - Office of the Chief Inspector,Ohio Department of Corrections (OH),
Hoschton GA PD,Hoschton GA PD ,"Kennesaw State University,Kennesaw State University Raven"
Holland MI PD,Holland MI PD,
Warr Acres OK PD,Warr Acres OK PD,
Monroe County MI SO ,Monroe County MI SO,
Burr Ridge IL PD,Burr Ridge IL PD,
Liberty IN PD,Liberty IN PD,
Iberville Parish LA SO,Iberville LA SO,Kennesaw State University
Fulton County Schools PD (GA),"Fulton County Schools GA North Campuses,Fulton County Schools GA South Campuses",Kennesaw State University
KS - Seward County SO,Seward County SO (KS),
Lexington SC PD,Lexington SC PD,Kennesaw State University
Watervliet NY PD,Watervliet NY PD,
Lake City GA PD,"Lake City GA PD (Wing) ,Lake City GA PD","Kennesaw State University,Kennesaw State University Raven"
Shelbyville KY PD,Shelbyville KY PD,Kennesaw State University
University of Wisconsin - Oshkosh PD,University of Wisconsin - Oshkosh PD,
TX - Seymour PD,Seymour TX PD (LPR),
Coffee County GA SO,Coffee County GA SO,Kennesaw State University
Town of Moreland GA,Town of Moreland GA,
D'Iberville MS PD,D'Iberville MS PD,
Bienville Parish LA SO ,Bienville Parish LA SO,Kennesaw State University
West Tawakoni TX PD ,West Tawakoni TX PD,
Wrens GA PD,Wrens GA PD - RedSpeed,
Martins Ferry OH PD,Martins Ferry OH PD,
Midlothian IL PD,"Midlothian IL PD (Flex),Midlothian IL PD",
Henderson TN PD,Henderson TN PD,
Hamtramck MI PD,Hamtramck MI PD,
Watauga County NC SO,Watauga County NC SO,Kennesaw State University
AL - Andalusia PD,Andalusia PD (AL),Kennesaw State University
Fayetteville GA PD,Fayetteville GA PD,"Kennesaw State University,Kennesaw State University Raven"
Jasper County GA SO,Jasper County GA SO,Kennesaw State University
Orange County FL SO,Orange County FL SO,
Davidson County NC SO,Davidson County NC SO,Kennesaw State University
Washington County WI SO,Village of Richfield,Kennesaw State University
Edgecombe County NC SO,Edgecombe County NC SO,Kennesaw State University
Tallmadge OH PD,Tallmadge OH PD (FLEX),
Buchanan County MO SO,Buchanan County MO SO,
Gaston County NC PD,Gaston County NC PD,Kennesaw State University
Wilmore KY PD,Wilmore KY PD,"Kennesaw State University,Kennesaw State University Raven"
Reagan County TX SO ,Reagan County TX SO ,
Youngstown OH PD,Youngstown OH PD,
Jasper County IN SO,Jasper County IN SO,
Harris County Const TX Pct 4,Heatherloch MUD TX,
Warson Woods MO PD ,Warson Woods MO PD,Kennesaw State University
Wooster OH PD,Wooster OH PD,
Hugo OK PD,Hugo OK PD,
West Hartford CT PD,West Hartford CT PD,
Jonesborough PD TN,Jonesborough PD TN,Kennesaw State University
Wichita County KS SO,Wichita County KS SO,
Canton MA PD,Canton MA PD,
Monroe County WI SO,Monroe County WI SO,
Pineville NC PD,Pineville NC PD,Kennesaw State University
Plover WI PD,Plover WI PD,
Oakwood GA PD,"Oakwood GA PD Flex,Oakwood GA PD","Kennesaw State University,Kennesaw State University Raven"
Anna TX PD,"Anna TX PD,Anna TX PD - Falcon Flex",Kennesaw State University
Dunn County WI SO,"Dunn County WI SO,Dunn County WI SO (FLEX)",
Marble Falls TX PD,"Marble Falls TX PD (Condor),Marble Falls TX PD",
Kenosha WI PD,Kenosha WI PD,Kennesaw State University
Lithopolis OH PD,Lithopolis OH PD,Kennesaw State University
Hurst TX PD,Hurst TX PD,
Parker AZ PD,Parker AZ PD,
Georgia Gwinnett College PD,Georgia Gwinnett College PD,Kennesaw State University
Hardin County KY SO,Hardin County KY SO,Kennesaw State University
Lafayette TN PD,Lafayette TN PD,Kennesaw State University
Holmes County FL SO,Holmes County FL SO,Kennesaw State University
Englewood OH PD,Englewood OH PD,
Peoria IL PD,Peoria IL PD,Kennesaw State University
Morehead KY PD,Morehead KY PD,Kennesaw State University
Portage IN PD,Portage IN PD,
Tomball TX PD,Tomball TX PD,
Plainfield IN PD,Plainfield IN PD,Kennesaw State University
Taunton MA PD,Taunton MA PD,
Cleveland Heights OH PD,Cleveland Heights OH PD,
Marta PD GA,Marta PD (GA),"Kennesaw State University,Kennesaw State University Raven"
Cherokee County AL SO,Cherokee County AL SO,Kennesaw State University
Niles OH PD,Niles OH PD,
Raytown MO PD,Raytown MO PD,Kennesaw State University
Forest Preserve District Will County PD (IL),Forest Preserve District Will County PD,
Ellaville GA PD,"Ellaville GA PD - Video,Ellaville GA PD",Kennesaw State University
Justice IL PD,Justice IL PD,Kennesaw State University
Milton IN PD,Milton IN PD,Kennesaw State University
Tinley Park IL PD,"Tinley Park IL PD,Tinley Park IL PD Flex",
St. Joseph Department of Public Safety MI,Saint Joseph MI DPS,
Casa Grande AZ PD,Casa Grande AZ PD - LPR,Kennesaw State University
Jackson GA PD,Jackson GA PD,"Kennesaw State University,Kennesaw State University Raven"
City of West TX PD,City of West PD TX ,
Iredell County NC SO,Iredell County NC SO,Kennesaw State University
NE - Cozad PD,Cozad PD (NE),
Jackson County GA SO,Jackson County GA SO,Kennesaw State University
Robeson County NC SO,Robeson County NC SO,Kennesaw State University
Cactus TX PD ,Cactus TX PD ,
Huffman ISD TX PD,Huffman TX ISD PD ,
Elizabeth CO PD,Elizabeth CO PD,
Sisseton SD PD,Sisseton SD PD,
Lumpkin County SO GA,Lumpkin County SO (GA),"Kennesaw State University,Kennesaw State University Raven"
Robinson IL PD,Robinson IL PD,Kennesaw State University
Riverton IL PD ,Riverton IL PD ,Kennesaw State University
Middle Georgia State University Campus PD,Middle Georgia State University Campus PD,Kennesaw State University
Ardmore AL PD,Ardmore AL PD,Kennesaw State University
Denton County TX SO,Denton County TX SO ,
The Colony TX PD,The Colony TX PD,
Hazelwood MO PD,"Hazelwood MO PD,Hazelwood MO PD (Flex)",Kennesaw State University
Maricopa County AZ SO,Maricopa County AZ SO,
Riley County KS PD,Riley County KS PD,
Belpre OH PD,Belpre OH PD,
Marshall County Drug Task Force WV,Marshall County Drug Task Force WV,
Fall River MA PD,Fall River MA PD,
Springfield TN PD ,Springfield TN PD ,Kennesaw State University
Leesburg AL PD,Leesburg AL PD,Kennesaw State University
Cedar Lake IN PD,Cedar Lake IN PD,
North Ridgeville OH PD,North Ridgeville OH PD,Kennesaw State University
Groesbeck TX PD ,Groesbeck TX PD ,
Copiah County MS SO,Copiah County SO Flex Cams (MS),
Pinecrest FL PD,Pinecrest FL PD,Kennesaw State University
Putnam CT PD,Putnam CT PD,
Luling TX PD,Luling TX PD,
Ben Hill County GA SO,Ben Hill County SO (GA),"Kennesaw State University,Kennesaw State University Raven"
Greenport Town NY PD,"Greenport Town NY PD,Greenport Town NY PD (Flex)",
Huntington IN PD,Huntington IN PD,Kennesaw State University
Hueytown AL PD,Hueytown AL PD,Kennesaw State University
Chesterton IN PD ,Chesterton IN PD,Kennesaw State University
Caledonia WI PD,Caledonia WI PD,
Fulton County GA SO,Fulton County GA SO (Deactivated),
Jefferson County TN SO,Jefferson County TN SO,Kennesaw State University
Morrow GA PD ,"City of Morrow (GA),Morrow GA PD - Redspeed","Kennesaw State University,Kennesaw State University Raven"
Spartanburg SC PD,"Spartanburg SC PD,Spartanburg SC PD (Flex)",Kennesaw State University
City of Oak Ridge North TX PD,Oak Ridge North TX PD (LPR),
Kingsland GA PD,Kingsland GA PD ,Kennesaw State University
Dillard GA PD,Dillard GA PD,"Kennesaw State University,Kennesaw State University Raven"
Ward AR PD,Ward AR PD,
Colorado State Parks,Colorado State Parks,
Acworth GA PD,"Acworth GA PD - Wing LPR,Acworth GA PD,Acworth GA PD (Flex)","Kennesaw State University,Kennesaw State University Raven"
Twin Falls ID PD,Twin Falls ID PD,
Mount Pleasant WI PD,Mount Pleasant WI PD,
Ottawa County OH SO,Ottawa County OH SO,
Trenton OH PD,Trenton OH PD,Kennesaw State University
Prescott Valley AZ PD,Prescott Valley AZ PD,
Jasper AL PD,Jasper AL PD,
Florence SC PD,Florence SC PD,Kennesaw State University
Johnson County TX SO,"Johnson County TX SO (WingLPR),Johnson County TX SO (Flex)",Kennesaw State University
Tarrant AL PD,Tarrant AL PD,
Port Clinton OH PD,Port Clinton OH PD,
Garner NC PD,Garner NC PD,
Reynolds GA PD,Reynolds GA PD,"Kennesaw State University,Kennesaw State University Raven"
Pine Bluff AR PD,"Pine Bluff AR PD,Pine Bluff AR PD (Condor)",Kennesaw State University
Waterville OH PD,Waterville OH PD,Kennesaw State University
Columbia County WI SO,Columbia County WI SO,Kennesaw State University
Mercer County OH SO,Mercer County OH SO,Kennesaw State University
Newton County MS SO,Newton County MS SO,Kennesaw State University
Riverside PD - OH,Riverside OH PD,
Rockingham NC PD,Rockingham PD (NC),Kennesaw State University
Reno TX PD,Reno TX PD,
Hudson WI PD,Hudson WI PD,
Clay County MO SO,Clay County MO SO,
Brook Park OH PD,Brook Park OH PD,
St. Ann MO PD,St. Ann MO PD,Kennesaw State University
New Madrid County MO SO,New Madrid County MO SO,Kennesaw State University
Franklin County IL SO,Franklin County IL SO,Kennesaw State University
Lubbock County TX SO ,Lubbock County TX SO ,
Fulshear TX PD,Fulshear TX PD,
Antigo WI PD,Antigo WI PD,
St. John Parish LA SO,St. John Parish LA SO,Kennesaw State University
Highland Park MI PD,"Highland Park MI PD (FLEX),Highland Park MI PD",
Brighton AL PD,Brighton AL PD,
Charlton MA PD,Charlton MA PD,
Meadows Place TX PD,Meadows Place TX PD,
Gatlinburg TN PD ,Gatlinburg TN PD,Kennesaw State University
Lakewood WA PD,Lakewood WA PD,Kennesaw State University
McKinney TX PD,"McKinney TX PD,McKinney TX PD - LPR Ubicquia",Kennesaw State University
Ocilla GA PD,Ocilla GA PD,Kennesaw State University
Crossville TN PD,Crossville TN PD,Kennesaw State University
Sealy TX PD ,Sealy TX PD ,
St. Johns County FL SO,"St. Johns County FL SO (LR),St. Johns County FL SO",Kennesaw State University
Monona WI PD,Monona WI PD,Kennesaw State University
Avon IN PD,Avon IN PD,Kennesaw State University
Beverly MA PD,Beverly MA PD,
Athens-Clarke County GA PD,"Athens-Clarke County GA Department of Solid Waste ,Athens Clarke County GA PD","Kennesaw State University,Kennesaw State University Raven"
Trussville AL PD,Trussville AL PD,Kennesaw State University
Cobb County GA SO,Cobb County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Port Huron MI PD,Port Huron MI PD,
Lee County GA SO,Lee County GA SO,"Kennesaw State University,Kennesaw State University Raven"
Westmont IL PD,Westmont IL PD,
DuPage County IL SO,Dupage County IL SO,Kennesaw State University
Elmira City NY PD,Elmira City NY PD,
Anthony TX PD,Anthony TX PD ,
Lincoln County NC SO,Lincoln County NC SO,Kennesaw State University
Colbert County AL SO,Colbert County AL SO,Kennesaw State University
Tiverton RI PD,Tiverton RI PD,
Louisville OH PD,Louisville OH PD,
Columbus County NC SO,Columbus County NC SO,Kennesaw State University
Palatka FL PD,Palatka FL PD,
Carmel IN PD,"Carmel IN PD - Wing LPR,Carmel IN PD",Kennesaw State University
Nekoosa WI PD,Nekoosa WI PD,
Woodstock IL PD,Woodstock IL PD,
Warren OH PD,Warren OH PD,
Prattville AL PD,Prattville AL PD,Kennesaw State University
Rockdale County GA SO,"Rockdale County GA SO (Condor),Rockdale County GA SO","Kennesaw State University,Kennesaw State University Raven"
Rusk CO TX SO,"Rusk County SO (TX) LPR,Rusk County SO (TX) Flex LPR",
Camilla GA PD ,"Camilla GA PD ,Camilla GA PD (Live Video) ,Camilla GA PD (Raven)",Kennesaw State University
Tallahassee FL PD,Tallahassee FL PD,Kennesaw State University
Novi MI PD,Novi MI PD,
Columbus GA PD,"Columbus PD Falcon Flex (GA),Columbus GA PD","Kennesaw State University,Kennesaw State University Raven"
Liberty MO PD,Liberty MO PD,
Durango CO PD,Durango CO PD,Kennesaw State University
Gardendale AL PD,Gardendale AL PD,Kennesaw State University
Shepherdsville KY PD,Shepherdsville KY PD,Kennesaw State University
Somerset MA PD,Somerset MA PD,Kennesaw State University
Louisville Metro KY PD,Louisville Metro KY PD,Kennesaw State University
Cloud County KS SO,Cloud County KS SO,
Eastpointe MI PD,Eastpointe MI PD,Kennesaw State University
Lake Geneva WI PD,"Lake Geneva WI PD Condors,Lake Geneva WI PD",Kennesaw State University
Columbus Regional Airport Authority OH PD,Columbus Regional Airport Authority OH PD,
Garden City GA PD,"Garden City GA PD,Garden City GA PD (Live Video) ",Kennesaw State University
Glen Cove NY PD,Glen Cove NY PD,Kennesaw State University
Cleveland OH Division of Police ,Cleveland OH Division of Police,
Texas Medical Center PD,Texas Medical Center PD ,
Iowa Department of Corrections,Iowa DOC - Des Moines,
Hebron IN PD,Hebron IN PD,
Darien IL PD,Darien IL PD,
Piperton TN PD,Piperton TN PD,Kennesaw State University
Chatham-Savannah Counter Narcotics Team,CNT Flex,Kennesaw State University
Kenosha County WI SO,Kenosha County WI SO,
Sylvania Township OH PD,Sylvania Township OH PD,
Westminster CO PD,Westminster CO PD,
Lodi WI PD,Lodi WI PD,
Napoleon Twp MI PD,Napoleon Twp MI PD,
Oregon OH PD,Oregon Oh PD,
Laurel DE PD,Laurel DE PD,
Braidwood IL PD,Braidwood IL PD,
Royal Oak MI PD,Royal Oak MI PD,
Seguin TX PD,Seguin TX PD,Kennesaw State University
Union City IN PD,Union City IN PD,
Kimberling City MO PD,Kimberling City MO PD,
Muskegon MI PD,Muskegon MI PD,
Huntersville PD NC,Huntersville PD NC,Kennesaw State University
Murphysboro IL PD ,Murphysboro IL PD ,
Richmond County GA SO,Richmond County GA SO,Kennesaw State University
Sevierville TN PD,Sevierville TN PD,Kennesaw State University
Henry County OH SO,Henry County OH SO,
Melbourne FL PD,Melbourne FL PD,Kennesaw State University
Cartersville GA PD,Cartersville GA PD,"Kennesaw State University,Kennesaw State University Raven"
Millis MA PD,Millis MA PD,
Wadsworth OH PD,Wadsworth OH PD,
Jefferson County FL SO,"Jefferson County FL SO (Flex),Jefferson County FL SO",Kennesaw State University
Lincoln County SO NE,Lincoln County SO NE,Kennesaw State University
Terrell TX PD ,Terrell TX PD (LPR),
Bourbonnais IL PD,Bourbonnais IL PD ,
Lee's Summit MO PD,Lee's Summit MO PD,
Pelham AL PD,Pelham AL PD,Kennesaw State University
Walworth County WI SO,Walworth County WI SO,
University of Kentucky,KY - University of KY,Kennesaw State University
Palos Hills IL PD,Palos Hills IL PD,
Moody AL PD,Moody AL PD,Kennesaw State University
Vonore TN PD,Vonore TN PD ,
Concord NC PD,Concord NC PD,Kennesaw State University
